siparis_id,tarih_saat,musteri_tipi,urun_kategori,siparis_tutar,odeme_yontemi,kargo_firma,teslimat_sure,siparis_durum,memnuniyet_puan,bolge,tarih,saat,gun_adi,hafta
1886,2025-11-19 16:26:52,Bireysel,Ev & Yaşam,203.38,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.5,İstanbul,2025-11-19,16,Wednesday,46
10722,2025-11-19 16:28:02,Bireysel,Spor,104.28,Havale,Hızlı Kargo,4,Tamamlandı,4.5,Ankara,2025-11-19,16,Wednesday,46
5159,2025-11-19 16:30:53,Bireysel,Elektronik,2220.08,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.5,Ankara,2025-11-19,16,Wednesday,46
9967,2025-11-19 16:59:25,Bireysel,Giyim,141.91,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.2,İstanbul,2025-11-19,16,Wednesday,46
5863,2025-11-19 17:19:20,Bireysel,Kitap & Hobi,123.56,Havale,Express Lojistik,2,Tamamlandı,5.0,Ankara,2025-11-19,17,Wednesday,46
1884,2025-11-19 17:20:07,Kurumsal,Giyim,459.54,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.1,Ankara,2025-11-19,17,Wednesday,46
3773,2025-11-19 17:31:21,Bireysel,Kitap & Hobi,49.12,Havale,Express Lojistik,4,Tamamlandı,4.4,Diğer Şehirler,2025-11-19,17,Wednesday,46
5024,2025-11-19 17:35:52,Kurumsal,Kitap & Hobi,242.07,Kredi Kartı,Express Lojistik,5,Tamamlandı,3.9,Diğer Şehirler,2025-11-19,17,Wednesday,46
7736,2025-11-19 17:54:20,Bireysel,Spor,20.0,Kapıda Ödeme,Hızlı Kargo,1,İptal,1.7,İstanbul,2025-11-19,17,Wednesday,46
13295,2025-11-19 17:56:29,Bireysel,Giyim,327.12,Kapıda Ödeme,Hızlı Kargo,2,Tamamlandı,4.2,Ankara,2025-11-19,17,Wednesday,46
8318,2025-11-19 17:58:31,Bireysel,Elektronik,561.67,Kapıda Ödeme,Süper Kargo,3,Tamamlandı,4.9,İstanbul,2025-11-19,17,Wednesday,46
1436,2025-11-19 18:02:58,Bireysel,Elektronik,20.0,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.2,Diğer Şehirler,2025-11-19,18,Wednesday,46
4638,2025-11-19 18:14:58,Bireysel,Elektronik,20.0,Kapıda Ödeme,Hızlı Kargo,4,Tamamlandı,4.4,Diğer Şehirler,2025-11-19,18,Wednesday,46
11945,2025-11-19 18:17:58,Kurumsal,Ev & Yaşam,715.95,Havale,Hızlı Kargo,1,Tamamlandı,4.9,İstanbul,2025-11-19,18,Wednesday,46
5855,2025-11-19 18:18:08,Bireysel,Elektronik,20.0,Kapıda Ödeme,Hızlı Kargo,3,Tamamlandı,4.1,Diğer Şehirler,2025-11-19,18,Wednesday,46
4685,2025-11-19 18:30:08,Bireysel,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,5.0,Ankara,2025-11-19,18,Wednesday,46
9290,2025-11-19 18:30:32,Bireysel,Ev & Yaşam,268.49,Kredi Kartı,Süper Kargo,5,Tamamlandı,4.1,Ankara,2025-11-19,18,Wednesday,46
13306,2025-11-19 18:35:03,Bireysel,Kitap & Hobi,54.42,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,4.9,İstanbul,2025-11-19,18,Wednesday,46
7668,2025-11-19 18:41:32,Bireysel,Elektronik,656.27,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.7,İstanbul,2025-11-19,18,Wednesday,46
9294,2025-11-19 18:42:03,Bireysel,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,1,İade,3.1,İstanbul,2025-11-19,18,Wednesday,46
1708,2025-11-19 18:45:25,Bireysel,Spor,20.0,Havale,Süper Kargo,4,Tamamlandı,3.8,Diğer Şehirler,2025-11-19,18,Wednesday,46
3998,2025-11-19 18:52:28,Bireysel,Kitap & Hobi,34.04,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,5.0,İstanbul,2025-11-19,18,Wednesday,46
1900,2025-11-19 19:02:58,Bireysel,Spor,134.2,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.0,İstanbul,2025-11-19,19,Wednesday,46
4874,2025-11-19 19:16:45,Bireysel,Ev & Yaşam,20.0,Havale,Hızlı Kargo,3,Tamamlandı,4.6,İstanbul,2025-11-19,19,Wednesday,46
7451,2025-11-19 19:16:54,Bireysel,Kitap & Hobi,192.47,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,5.0,İzmir,2025-11-19,19,Wednesday,46
2891,2025-11-19 19:17:13,Bireysel,Giyim,82.5,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.4,Ankara,2025-11-19,19,Wednesday,46
10168,2025-11-19 19:19:40,Kurumsal,Ev & Yaşam,692.64,Kapıda Ödeme,Hızlı Kargo,1,İptal,1.0,İstanbul,2025-11-19,19,Wednesday,46
2795,2025-11-19 19:26:52,Kurumsal,Elektronik,1051.61,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.9,Diğer Şehirler,2025-11-19,19,Wednesday,46
2163,2025-11-19 19:27:23,Bireysel,Kitap & Hobi,56.17,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.5,İstanbul,2025-11-19,19,Wednesday,46
2722,2025-11-19 19:33:34,Bireysel,Ev & Yaşam,150.04,Kapıda Ödeme,Express Lojistik,3,Tamamlandı,5.0,İzmir,2025-11-19,19,Wednesday,46
8950,2025-11-19 19:45:29,Kurumsal,Ev & Yaşam,20.0,Havale,Hızlı Kargo,2,Tamamlandı,4.7,İstanbul,2025-11-19,19,Wednesday,46
10269,2025-11-19 19:49:38,Bireysel,Giyim,467.71,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.2,Ankara,2025-11-19,19,Wednesday,46
3972,2025-11-19 19:49:50,Bireysel,Ev & Yaşam,125.28,Kapıda Ödeme,Hızlı Kargo,2,Tamamlandı,4.9,İzmir,2025-11-19,19,Wednesday,46
10760,2025-11-19 19:51:02,Bireysel,Elektronik,1496.74,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.7,İzmir,2025-11-19,19,Wednesday,46
2596,2025-11-19 19:54:27,Bireysel,Elektronik,141.2,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,4.3,İstanbul,2025-11-19,19,Wednesday,46
8517,2025-11-19 19:57:03,Bireysel,Kitap & Hobi,93.87,Havale,Hızlı Kargo,5,Tamamlandı,4.3,Diğer Şehirler,2025-11-19,19,Wednesday,46
3455,2025-11-19 19:58:10,Bireysel,Spor,115.12,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.6,Ankara,2025-11-19,19,Wednesday,46
3933,2025-11-19 19:59:56,Kurumsal,Giyim,325.22,Kapıda Ödeme,Hızlı Kargo,2,Tamamlandı,4.3,İzmir,2025-11-19,19,Wednesday,46
3721,2025-11-19 20:08:08,Bireysel,Spor,627.53,Havale,Hızlı Kargo,3,İade,2.8,İstanbul,2025-11-19,20,Wednesday,46
6288,2025-11-19 20:11:02,Bireysel,Giyim,78.72,Kredi Kartı,Süper Kargo,4,Tamamlandı,3.9,Ankara,2025-11-19,20,Wednesday,46
3103,2025-11-19 20:14:07,Bireysel,Elektronik,1857.01,Havale,Süper Kargo,3,Tamamlandı,4.6,Diğer Şehirler,2025-11-19,20,Wednesday,46
8922,2025-11-19 20:19:27,Bireysel,Kitap & Hobi,121.35,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.9,Ankara,2025-11-19,20,Wednesday,46
13247,2025-11-19 20:20:01,Bireysel,Elektronik,20.0,Kapıda Ödeme,Hızlı Kargo,4,Tamamlandı,4.1,Ankara,2025-11-19,20,Wednesday,46
11160,2025-11-19 20:24:33,Bireysel,Elektronik,1504.33,Kredi Kartı,Hızlı Kargo,3,İade,3.4,İstanbul,2025-11-19,20,Wednesday,46
8274,2025-11-19 20:37:11,Bireysel,Ev & Yaşam,277.33,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.1,İstanbul,2025-11-19,20,Wednesday,46
4991,2025-11-19 20:39:48,Bireysel,Giyim,20.0,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,4.4,İstanbul,2025-11-19,20,Wednesday,46
1829,2025-11-19 20:45:44,Kurumsal,Elektronik,20.0,Havale,Hızlı Kargo,2,Tamamlandı,4.7,Ankara,2025-11-19,20,Wednesday,46
8771,2025-11-19 20:52:35,Bireysel,Elektronik,930.68,Kredi Kartı,Süper Kargo,5,Tamamlandı,3.8,Diğer Şehirler,2025-11-19,20,Wednesday,46
5491,2025-11-19 21:00:40,Bireysel,Kitap & Hobi,119.31,Havale,Express Lojistik,3,Tamamlandı,5.0,İstanbul,2025-11-19,21,Wednesday,46
3254,2025-11-19 21:00:42,Bireysel,Kitap & Hobi,90.93,Havale,Express Lojistik,4,Tamamlandı,4.5,Ankara,2025-11-19,21,Wednesday,46
5650,2025-11-19 21:05:14,Bireysel,Giyim,219.02,Havale,Hızlı Kargo,2,Tamamlandı,4.3,İstanbul,2025-11-19,21,Wednesday,46
2893,2025-11-19 21:06:56,Bireysel,Spor,142.05,Havale,Süper Kargo,2,Tamamlandı,4.2,İstanbul,2025-11-19,21,Wednesday,46
4313,2025-11-19 21:10:05,Bireysel,Giyim,245.26,Kredi Kartı,Süper Kargo,3,Tamamlandı,3.9,İstanbul,2025-11-19,21,Wednesday,46
6415,2025-11-19 21:10:34,Bireysel,Giyim,164.78,Kredi Kartı,Süper Kargo,5,Tamamlandı,3.8,Ankara,2025-11-19,21,Wednesday,46
5572,2025-11-19 21:10:41,Bireysel,Kitap & Hobi,49.26,Kredi Kartı,Hızlı Kargo,5,Tamamlandı,4.1,Diğer Şehirler,2025-11-19,21,Wednesday,46
5926,2025-11-19 21:12:04,Bireysel,Kitap & Hobi,206.77,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.3,Diğer Şehirler,2025-11-19,21,Wednesday,46
5822,2025-11-19 21:16:49,Bireysel,Giyim,47.61,Havale,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2025-11-19,21,Wednesday,46
2548,2025-11-19 21:30:36,Kurumsal,Kitap & Hobi,204.19,Havale,Süper Kargo,2,İade,2.6,İstanbul,2025-11-19,21,Wednesday,46
13163,2025-11-19 21:33:28,Bireysel,Spor,71.08,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.6,İstanbul,2025-11-19,21,Wednesday,46
8327,2025-11-19 21:41:51,Bireysel,Elektronik,1380.91,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.4,İstanbul,2025-11-19,21,Wednesday,46
1891,2025-11-19 21:43:43,Bireysel,Ev & Yaşam,20.0,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,5.0,İzmir,2025-11-19,21,Wednesday,46
10615,2025-11-19 21:50:07,Bireysel,Giyim,228.37,Kapıda Ödeme,Süper Kargo,3,İptal,1.1,İstanbul,2025-11-19,21,Wednesday,46
3533,2025-11-19 21:53:29,Bireysel,Giyim,188.24,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.4,İstanbul,2025-11-19,21,Wednesday,46
4177,2025-11-19 21:56:31,Bireysel,Elektronik,1677.6,Kredi Kartı,Hızlı Kargo,4,İade,3.5,Ankara,2025-11-19,21,Wednesday,46
12612,2025-11-19 21:58:08,Bireysel,Kitap & Hobi,70.65,Kapıda Ödeme,Süper Kargo,3,Tamamlandı,4.2,İstanbul,2025-11-19,21,Wednesday,46
3752,2025-11-19 22:01:09,Kurumsal,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.2,İstanbul,2025-11-19,22,Wednesday,46
6220,2025-11-19 22:04:04,Bireysel,Giyim,150.96,Kapıda Ödeme,Express Lojistik,1,Tamamlandı,4.6,İstanbul,2025-11-19,22,Wednesday,46
6618,2025-11-19 22:12:47,Bireysel,Giyim,215.47,Havale,Hızlı Kargo,3,Tamamlandı,4.6,İstanbul,2025-11-19,22,Wednesday,46
3246,2025-11-19 22:20:58,Bireysel,Giyim,90.98,Kredi Kartı,Express Lojistik,4,İade,2.4,Ankara,2025-11-19,22,Wednesday,46
11891,2025-11-19 22:22:10,Bireysel,Giyim,131.4,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.5,İstanbul,2025-11-19,22,Wednesday,46
4502,2025-11-19 22:22:42,Bireysel,Elektronik,968.42,Kredi Kartı,Hızlı Kargo,3,İptal,1.4,İstanbul,2025-11-19,22,Wednesday,46
7632,2025-11-19 22:25:51,Kurumsal,Ev & Yaşam,563.19,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.7,İstanbul,2025-11-19,22,Wednesday,46
4799,2025-11-19 22:26:26,Bireysel,Elektronik,890.16,Kapıda Ödeme,Hızlı Kargo,4,Tamamlandı,4.1,Ankara,2025-11-19,22,Wednesday,46
5753,2025-11-19 22:29:42,Bireysel,Elektronik,456.69,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.6,İzmir,2025-11-19,22,Wednesday,46
7172,2025-11-19 22:38:26,Kurumsal,Giyim,472.88,Kredi Kartı,Express Lojistik,4,Tamamlandı,4.2,Ankara,2025-11-19,22,Wednesday,46
1838,2025-11-19 22:39:19,Bireysel,Giyim,157.25,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.2,Diğer Şehirler,2025-11-19,22,Wednesday,46
10340,2025-11-19 22:46:11,Bireysel,Elektronik,863.51,Kapıda Ödeme,Express Lojistik,2,Tamamlandı,4.7,İzmir,2025-11-19,22,Wednesday,46
1082,2025-11-19 22:48:16,Bireysel,Kitap & Hobi,48.53,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,3.9,İstanbul,2025-11-19,22,Wednesday,46
7902,2025-11-19 22:48:17,Kurumsal,Ev & Yaşam,791.61,Kredi Kartı,Express Lojistik,3,İptal,1.8,İstanbul,2025-11-19,22,Wednesday,46
5052,2025-11-19 22:54:29,Bireysel,Giyim,297.79,Kredi Kartı,Express Lojistik,4,Tamamlandı,4.7,İzmir,2025-11-19,22,Wednesday,46
9862,2025-11-19 22:59:34,Bireysel,Giyim,262.04,Kredi Kartı,Süper Kargo,3,Tamamlandı,3.8,İstanbul,2025-11-19,22,Wednesday,46
8940,2025-11-19 23:01:52,Bireysel,Spor,694.4,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2025-11-19,23,Wednesday,46
2435,2025-11-19 23:12:42,Bireysel,Kitap & Hobi,20.0,Havale,Süper Kargo,2,Tamamlandı,4.4,İstanbul,2025-11-19,23,Wednesday,46
3779,2025-11-19 23:13:23,Bireysel,Giyim,279.24,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.6,İstanbul,2025-11-19,23,Wednesday,46
7910,2025-11-19 23:18:13,Bireysel,Kitap & Hobi,68.93,Kredi Kartı,Express Lojistik,1,Tamamlandı,5.0,İstanbul,2025-11-19,23,Wednesday,46
1060,2025-11-19 23:18:19,Bireysel,Giyim,264.94,Kapıda Ödeme,Süper Kargo,3,Tamamlandı,4.1,İstanbul,2025-11-19,23,Wednesday,46
2511,2025-11-19 23:45:51,Bireysel,Giyim,82.01,Havale,Süper Kargo,2,Tamamlandı,4.1,İstanbul,2025-11-19,23,Wednesday,46
2731,2025-11-19 23:49:16,Kurumsal,Elektronik,3487.14,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.8,İstanbul,2025-11-19,23,Wednesday,46
2438,2025-11-19 23:51:46,Bireysel,Ev & Yaşam,73.6,Havale,Express Lojistik,3,Tamamlandı,4.6,İzmir,2025-11-19,23,Wednesday,46
2087,2025-11-19 23:58:01,Kurumsal,Kitap & Hobi,170.43,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.9,Diğer Şehirler,2025-11-19,23,Wednesday,46
1068,2025-11-20 00:02:19,Kurumsal,Kitap & Hobi,253.26,Kredi Kartı,Süper Kargo,5,İade,3.2,Diğer Şehirler,2025-11-20,0,Thursday,46
6353,2025-11-20 00:22:07,Bireysel,Giyim,140.24,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.8,İstanbul,2025-11-20,0,Thursday,46
7472,2025-11-20 00:24:51,Kurumsal,Giyim,277.13,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.4,İstanbul,2025-11-20,0,Thursday,46
11637,2025-11-20 01:06:38,Bireysel,Ev & Yaşam,287.75,Havale,Express Lojistik,3,Tamamlandı,5.0,İzmir,2025-11-20,1,Thursday,46
11428,2025-11-20 01:30:15,Bireysel,Giyim,68.35,Kredi Kartı,Express Lojistik,1,Tamamlandı,5.0,İstanbul,2025-11-20,1,Thursday,46
1157,2025-11-20 01:53:38,Bireysel,Elektronik,20.0,Kredi Kartı,Express Lojistik,4,Tamamlandı,4.1,Ankara,2025-11-20,1,Thursday,46
10561,2025-11-20 01:55:36,Kurumsal,Giyim,283.71,Kapıda Ödeme,Süper Kargo,5,Tamamlandı,4.1,Ankara,2025-11-20,1,Thursday,46
10199,2025-11-20 01:58:38,Bireysel,Elektronik,751.62,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.6,Diğer Şehirler,2025-11-20,1,Thursday,46
5014,2025-11-20 02:14:04,Bireysel,Ev & Yaşam,262.78,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.4,Diğer Şehirler,2025-11-20,2,Thursday,46
10337,2025-11-20 02:21:18,Bireysel,Giyim,91.6,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.4,İstanbul,2025-11-20,2,Thursday,46
7719,2025-11-20 02:56:33,Bireysel,Elektronik,20.0,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.0,İstanbul,2025-11-20,2,Thursday,46
5877,2025-11-20 03:01:55,Bireysel,Spor,289.65,Kredi Kartı,Hızlı Kargo,5,Tamamlandı,3.8,Diğer Şehirler,2025-11-20,3,Thursday,46
1760,2025-11-20 03:11:10,Bireysel,Giyim,224.64,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.5,İstanbul,2025-11-20,3,Thursday,46
1795,2025-11-20 03:13:55,Bireysel,Ev & Yaşam,359.22,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.0,Diğer Şehirler,2025-11-20,3,Thursday,46
10505,2025-11-20 03:15:44,Bireysel,Elektronik,1064.43,Havale,Hızlı Kargo,2,Tamamlandı,4.3,İstanbul,2025-11-20,3,Thursday,46
3762,2025-11-20 03:42:14,Kurumsal,Elektronik,3509.16,Havale,Hızlı Kargo,2,Tamamlandı,4.8,Diğer Şehirler,2025-11-20,3,Thursday,46
6627,2025-11-20 03:55:44,Kurumsal,Giyim,578.12,Havale,Express Lojistik,3,Tamamlandı,4.7,İstanbul,2025-11-20,3,Thursday,46
10866,2025-11-20 04:12:16,Bireysel,Giyim,20.0,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.9,Ankara,2025-11-20,4,Thursday,46
5388,2025-11-20 04:22:32,Bireysel,Giyim,84.89,Havale,Hızlı Kargo,3,Tamamlandı,4.6,Ankara,2025-11-20,4,Thursday,46
5584,2025-11-20 04:50:01,Bireysel,Elektronik,718.79,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.0,İstanbul,2025-11-20,4,Thursday,46
7151,2025-11-20 05:16:17,Bireysel,Giyim,23.38,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.9,İstanbul,2025-11-20,5,Thursday,46
6204,2025-11-20 05:31:48,Bireysel,Kitap & Hobi,137.83,Kredi Kartı,Süper Kargo,6,Tamamlandı,3.8,Diğer Şehirler,2025-11-20,5,Thursday,46
7643,2025-11-20 05:49:09,Kurumsal,Ev & Yaşam,927.25,Kapıda Ödeme,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2025-11-20,5,Thursday,46
9903,2025-11-20 06:03:16,Kurumsal,Elektronik,2583.4,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.4,İstanbul,2025-11-20,6,Thursday,46
7285,2025-11-20 06:05:55,Bireysel,Ev & Yaşam,237.89,Kredi Kartı,Express Lojistik,1,Tamamlandı,4.6,İstanbul,2025-11-20,6,Thursday,46
1471,2025-11-20 06:35:44,Kurumsal,Elektronik,1082.04,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.6,İstanbul,2025-11-20,6,Thursday,46
3642,2025-11-20 06:44:25,Bireysel,Elektronik,1285.6,Kapıda Ödeme,Hızlı Kargo,3,Tamamlandı,4.3,Ankara,2025-11-20,6,Thursday,46
3679,2025-11-20 07:21:13,Bireysel,Elektronik,438.01,Kapıda Ödeme,Süper Kargo,5,Tamamlandı,4.0,İzmir,2025-11-20,7,Thursday,46
6871,2025-11-20 08:40:43,Bireysel,Giyim,91.96,Kredi Kartı,Süper Kargo,5,Tamamlandı,3.9,Diğer Şehirler,2025-11-20,8,Thursday,46
3417,2025-11-20 08:42:56,Bireysel,Giyim,278.97,Havale,Express Lojistik,3,Tamamlandı,4.4,Diğer Şehirler,2025-11-20,8,Thursday,46
4483,2025-11-20 10:02:25,Bireysel,Elektronik,99.93,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.8,İstanbul,2025-11-20,10,Thursday,46
12059,2025-11-20 10:46:01,Bireysel,Giyim,267.67,Kredi Kartı,Hızlı Kargo,5,Tamamlandı,4.2,Diğer Şehirler,2025-11-20,10,Thursday,46
5035,2025-11-20 11:54:52,Bireysel,Giyim,157.81,Kapıda Ödeme,Express Lojistik,4,İade,3.0,Ankara,2025-11-20,11,Thursday,46
2264,2025-11-20 13:23:09,Bireysel,Spor,194.32,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.0,Diğer Şehirler,2025-11-20,13,Thursday,46
6511,2025-11-20 14:28:47,Bireysel,Kitap & Hobi,93.58,Kredi Kartı,Express Lojistik,4,Tamamlandı,4.8,Ankara,2025-11-20,14,Thursday,46
5989,2025-11-20 14:34:33,Bireysel,Elektronik,873.12,Kapıda Ödeme,Express Lojistik,4,Tamamlandı,4.3,Ankara,2025-11-20,14,Thursday,46
3628,2025-11-20 14:53:15,Bireysel,Elektronik,413.41,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.8,İzmir,2025-11-20,14,Thursday,46
2026,2025-11-20 15:09:58,Bireysel,Elektronik,1422.46,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.8,İstanbul,2025-11-20,15,Thursday,46
12227,2025-11-20 15:11:26,Kurumsal,Spor,543.98,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,4.8,İstanbul,2025-11-20,15,Thursday,46
7340,2025-11-20 15:12:41,Bireysel,Kitap & Hobi,122.5,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.0,İstanbul,2025-11-20,15,Thursday,46
1823,2025-11-20 15:25:38,Kurumsal,Ev & Yaşam,562.18,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.7,Diğer Şehirler,2025-11-20,15,Thursday,46
4233,2025-11-20 16:04:22,Kurumsal,Giyim,542.19,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.3,Diğer Şehirler,2025-11-20,16,Thursday,46
7825,2025-11-20 16:06:23,Bireysel,Spor,827.85,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.2,İstanbul,2025-11-20,16,Thursday,46
1160,2025-11-20 16:40:38,Kurumsal,Ev & Yaşam,443.61,Havale,Hızlı Kargo,2,Tamamlandı,5.0,İstanbul,2025-11-20,16,Thursday,46
1345,2025-11-20 16:51:42,Bireysel,Spor,248.01,Kredi Kartı,Süper Kargo,4,Tamamlandı,3.9,İstanbul,2025-11-20,16,Thursday,46
10914,2025-11-20 16:53:28,Bireysel,Elektronik,716.8,Kredi Kartı,Express Lojistik,4,Tamamlandı,4.5,Diğer Şehirler,2025-11-20,16,Thursday,46
11504,2025-11-20 16:59:01,Bireysel,Spor,501.25,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.9,İstanbul,2025-11-20,16,Thursday,46
3239,2025-11-20 16:59:10,Bireysel,Giyim,146.24,Havale,Hızlı Kargo,2,Tamamlandı,4.8,İstanbul,2025-11-20,16,Thursday,46
6567,2025-11-20 17:00:39,Bireysel,Kitap & Hobi,74.55,Kapıda Ödeme,Süper Kargo,3,Tamamlandı,4.6,Ankara,2025-11-20,17,Thursday,46
8841,2025-11-20 17:03:25,Kurumsal,Kitap & Hobi,234.19,Havale,Hızlı Kargo,2,Tamamlandı,5.0,İstanbul,2025-11-20,17,Thursday,46
8533,2025-11-20 17:05:19,Kurumsal,Elektronik,1779.3,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,4.4,İstanbul,2025-11-20,17,Thursday,46
8187,2025-11-20 17:18:34,Kurumsal,Elektronik,1833.79,Kapıda Ödeme,Express Lojistik,3,Tamamlandı,4.7,Diğer Şehirler,2025-11-20,17,Thursday,46
9365,2025-11-20 17:20:15,Bireysel,Ev & Yaşam,344.4,Havale,Hızlı Kargo,3,Tamamlandı,5.0,İzmir,2025-11-20,17,Thursday,46
5209,2025-11-20 17:26:29,Kurumsal,Kitap & Hobi,161.79,Kapıda Ödeme,Süper Kargo,3,Tamamlandı,3.9,İstanbul,2025-11-20,17,Thursday,46
10171,2025-11-20 17:26:29,Bireysel,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.9,İzmir,2025-11-20,17,Thursday,46
8197,2025-11-20 17:26:54,Kurumsal,Ev & Yaşam,460.19,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.2,Diğer Şehirler,2025-11-20,17,Thursday,46
9402,2025-11-20 17:34:58,Bireysel,Kitap & Hobi,20.0,Havale,Hızlı Kargo,2,Tamamlandı,5.0,Diğer Şehirler,2025-11-20,17,Thursday,46
12079,2025-11-20 17:37:48,Bireysel,Elektronik,20.0,Havale,Hızlı Kargo,4,Tamamlandı,4.3,Ankara,2025-11-20,17,Thursday,46
1805,2025-11-20 17:43:32,Bireysel,Kitap & Hobi,20.0,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,5.0,Ankara,2025-11-20,17,Thursday,46
13228,2025-11-20 17:50:05,Bireysel,Elektronik,462.75,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.2,İstanbul,2025-11-20,17,Thursday,46
10079,2025-11-20 18:09:15,Bireysel,Kitap & Hobi,133.01,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2025-11-20,18,Thursday,46
2091,2025-11-20 18:17:09,Bireysel,Ev & Yaşam,254.2,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.0,İstanbul,2025-11-20,18,Thursday,46
5808,2025-11-20 18:17:55,Bireysel,Giyim,56.99,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.3,İstanbul,2025-11-20,18,Thursday,46
4578,2025-11-20 18:52:03,Bireysel,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,5.0,İstanbul,2025-11-20,18,Thursday,46
9087,2025-11-20 18:59:41,Bireysel,Kitap & Hobi,163.34,Kredi Kartı,Hızlı Kargo,5,Tamamlandı,3.6,Diğer Şehirler,2025-11-20,18,Thursday,46
3845,2025-11-20 19:16:35,Kurumsal,Giyim,566.29,Kapıda Ödeme,Hızlı Kargo,4,Tamamlandı,4.5,İzmir,2025-11-20,19,Thursday,46
13285,2025-11-20 19:28:01,Bireysel,Kitap & Hobi,116.9,Kapıda Ödeme,Süper Kargo,4,İade,2.4,İstanbul,2025-11-20,19,Thursday,46
6661,2025-11-20 19:33:42,Bireysel,Kitap & Hobi,42.62,Havale,Hızlı Kargo,3,Tamamlandı,4.5,Ankara,2025-11-20,19,Thursday,46
8695,2025-11-20 19:37:19,Bireysel,Giyim,257.41,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.3,İstanbul,2025-11-20,19,Thursday,46
