rezervasyon_id,tarih_saat,musteri_tipi,cadir_tipi,yas_grubu,odeme_yontemi,sezon,konaklama_gece,toplam_tutar,checkin_sure_dk,memnuniyet_puan,ekstra_kahvalti,ekstra_somine,ekstra_aktivite,onceki_ziyaret,ek_harcama
RZV04953,2024-04-19 19:27:00,Çift,Royal,26-35,Online Ödeme,İlkbahar,2,5780.21,6,4.2,True,False,True,2,1479.16
RZV04954,2024-04-19 19:44:00,Aile,Royal,36-45,Nakit,İlkbahar,4,11992.2,6,3.8,True,False,False,0,1480.01
RZV04955,2024-04-19 20:44:00,Aile,Royal,18-25,Online Ödeme,İlkbahar,4,13277.26,10,4.7,False,False,False,1,1308.9
RZV04956,2024-04-19 20:45:00,Çift,Royal,60+,Kredi Kartı,İlkbahar,3,10045.2,18,3.9,True,True,False,0,1770.38
RZV04957,2024-04-19 21:04:00,Çift,Lüks,26-35,Kredi Kartı,İlkbahar,2,8349.46,6,4.6,True,True,True,0,2041.92
RZV04958,2024-04-19 21:07:00,Aile,Lüks,36-45,Online Ödeme,İlkbahar,4,16380.38,16,4.6,False,True,False,4,1447.66
RZV04959,2024-04-19 21:35:00,Çift,Ekonomik,26-35,Kredi Kartı,İlkbahar,2,3424.24,8,3.6,False,False,False,0,365.42
RZV04960,2024-04-19 21:59:00,Aile,Ekonomik,36-45,Kredi Kartı,İlkbahar,5,8932.57,9,3.7,True,False,False,0,408.43
RZV04961,2024-04-19 22:16:00,Aile,Standart,46-60,Online Ödeme,İlkbahar,4,9176.96,21,4.0,False,True,False,1,990.01
RZV04962,2024-04-19 22:18:00,Çift,Lüks,60+,Kredi Kartı,İlkbahar,2,8399.06,6,4.5,True,True,False,1,1250.91
RZV04963,2024-04-19 22:27:00,Tek Kişi,Lüks,36-45,Nakit,İlkbahar,1,3484.09,14,4.1,True,True,False,0,874.63
RZV04964,2024-04-19 22:27:00,Çift,Royal,36-45,Kredi Kartı,İlkbahar,3,10019.19,8,3.9,True,False,False,2,954.59
RZV04965,2024-04-19 22:44:00,Çift,Royal,26-35,Kredi Kartı,İlkbahar,2,6228.67,11,4.1,True,False,False,0,1082.75
RZV04966,2024-04-19 22:52:00,Aile,Standart,26-35,Havale,İlkbahar,3,6087.57,15,3.8,True,True,False,0,790.63
RZV04967,2024-04-19 22:53:00,Çift,Lüks,46-60,Kredi Kartı,İlkbahar,4,14521.93,11,4.2,True,True,False,1,1635.54
RZV04968,2024-04-20 10:18:00,Çift,Standart,60+,Online Ödeme,İlkbahar,3,7064.85,16,3.4,False,False,False,0,503.13
RZV04969,2024-04-20 10:18:00,Çift,Royal,60+,Kredi Kartı,İlkbahar,4,12335.07,9,5.0,True,True,False,0,1914.63
RZV04970,2024-04-20 10:30:00,Çift,Standart,36-45,Nakit,İlkbahar,2,4824.88,14,3.6,True,True,False,0,806.47
RZV04971,2024-04-20 10:57:00,Çift,Lüks,46-60,Kredi Kartı,İlkbahar,2,7111.0,12,4.5,True,True,True,0,1800.26
RZV04972,2024-04-20 11:54:00,Çift,Royal,36-45,Havale,İlkbahar,4,12104.41,9,4.5,False,False,False,2,1189.39
RZV04973,2024-04-20 12:20:00,Çift,Standart,26-35,Kredi Kartı,İlkbahar,3,6378.07,17,3.9,True,False,False,2,719.13
RZV04974,2024-04-20 12:28:00,Arkadaş Grubu,Royal,36-45,Kredi Kartı,İlkbahar,3,9269.82,8,4.0,True,True,True,3,1295.57
RZV04975,2024-04-20 12:32:00,Aile,Lüks,18-25,Kredi Kartı,İlkbahar,3,11858.24,10,4.7,True,True,False,0,1987.36
RZV04976,2024-04-20 12:32:00,Çift,Lüks,46-60,Kredi Kartı,İlkbahar,2,7948.91,6,4.9,True,False,True,0,1379.6
RZV04977,2024-04-20 13:13:00,Aile,Royal,26-35,Kredi Kartı,İlkbahar,3,8318.39,12,4.0,True,True,True,0,2030.91
RZV04978,2024-04-20 13:52:00,Çift,Royal,26-35,Online Ödeme,İlkbahar,2,5653.6,8,4.6,True,False,False,2,1066.51
RZV04979,2024-04-20 14:36:00,Tek Kişi,Lüks,46-60,Kredi Kartı,İlkbahar,1,3492.0,18,4.7,True,True,True,1,1177.31
RZV04980,2024-04-20 14:56:00,Çift,Standart,26-35,Nakit,İlkbahar,2,4720.85,20,3.7,True,True,False,3,877.74
RZV04981,2024-04-20 15:00:00,Aile,Royal,46-60,Online Ödeme,İlkbahar,7,20754.92,18,4.1,True,False,True,0,1952.11
RZV04982,2024-04-20 15:02:00,Çift,Standart,46-60,Online Ödeme,İlkbahar,2,4283.02,30,4.5,True,False,True,0,992.12
RZV04983,2024-04-20 15:18:00,Çift,Royal,36-45,Havale,İlkbahar,3,9148.29,25,4.5,True,True,True,4,1404.7
RZV04984,2024-04-20 15:22:00,Çift,Lüks,36-45,Kredi Kartı,İlkbahar,4,16475.86,15,4.3,True,True,True,1,3213.0
RZV04985,2024-04-20 15:45:00,Aile,Royal,46-60,Kredi Kartı,İlkbahar,4,11122.91,28,4.0,False,True,True,0,1589.33
RZV04986,2024-04-20 15:51:00,Çift,Standart,26-35,Online Ödeme,İlkbahar,2,4064.38,14,3.3,True,False,False,1,502.29
RZV04987,2024-04-20 15:54:00,Tek Kişi,Standart,26-35,Online Ödeme,İlkbahar,2,4562.94,30,3.5,True,False,False,2,832.63
RZV04988,2024-04-20 15:54:00,Çift,Royal,26-35,Kredi Kartı,İlkbahar,3,10097.27,21,4.4,True,False,False,1,1564.85
RZV04989,2024-04-20 15:57:00,Arkadaş Grubu,Lüks,36-45,Nakit,İlkbahar,3,11879.84,34,4.3,True,False,False,3,2021.11
RZV04990,2024-04-20 16:12:00,Aile,Royal,26-35,Nakit,İlkbahar,5,14664.26,19,4.0,True,True,True,0,1910.86
RZV04991,2024-04-20 16:29:00,Aile,Royal,46-60,Kredi Kartı,İlkbahar,7,21645.66,16,4.3,True,False,False,0,2090.21
RZV04992,2024-04-20 17:04:00,Çift,Standart,18-25,Havale,İlkbahar,3,7226.97,23,3.1,True,True,False,0,910.29
RZV04993,2024-04-20 17:08:00,Çift,Standart,18-25,Online Ödeme,İlkbahar,2,4424.71,29,4.1,True,False,False,2,624.46
RZV04994,2024-04-20 17:45:00,Çift,Royal,60+,Kredi Kartı,İlkbahar,3,9006.24,12,4.7,True,True,False,0,1627.87
RZV04995,2024-04-20 17:51:00,Tek Kişi,Royal,60+,Kredi Kartı,İlkbahar,1,3008.19,18,4.4,True,True,False,4,1024.48
RZV04996,2024-04-20 17:53:00,Çift,Lüks,36-45,Kredi Kartı,İlkbahar,4,16838.46,24,4.6,True,False,False,0,2435.36
RZV04997,2024-04-20 18:36:00,Arkadaş Grubu,Royal,36-45,Kredi Kartı,İlkbahar,2,6429.71,6,4.4,True,True,False,3,1404.57
RZV04998,2024-04-20 19:05:00,Arkadaş Grubu,Royal,36-45,Kredi Kartı,İlkbahar,2,6390.6,12,3.4,True,True,False,3,1058.36
RZV04999,2024-04-20 19:22:00,Arkadaş Grubu,Royal,18-25,Kredi Kartı,İlkbahar,4,11659.78,10,4.4,True,True,False,0,1685.95
RZV05000,2024-04-20 19:24:00,Çift,Standart,36-45,Kredi Kartı,İlkbahar,3,6678.52,10,3.5,False,True,True,2,963.02
RZV05001,2024-04-20 19:30:00,Aile,Standart,46-60,Online Ödeme,İlkbahar,4,8547.87,19,4.2,True,False,True,0,1292.58
RZV05002,2024-04-20 19:31:00,Aile,Lüks,26-35,Online Ödeme,İlkbahar,4,14599.82,11,4.8,True,False,False,0,1492.96
RZV05003,2024-04-20 19:41:00,Arkadaş Grubu,Ekonomik,46-60,Online Ödeme,İlkbahar,4,7122.13,7,3.8,False,True,False,1,476.14
RZV05004,2024-04-20 19:50:00,Çift,Royal,36-45,Kredi Kartı,İlkbahar,2,6016.05,7,4.0,True,False,True,8,1045.9
RZV05005,2024-04-20 20:14:00,Çift,Lüks,18-25,Kredi Kartı,İlkbahar,4,14730.98,8,4.2,True,True,True,1,2788.84
RZV05006,2024-04-20 20:16:00,Çift,Lüks,26-35,Online Ödeme,İlkbahar,2,8364.85,16,4.7,True,True,True,1,2265.64
RZV05007,2024-04-20 20:20:00,Çift,Royal,36-45,Kredi Kartı,İlkbahar,3,8680.7,9,4.0,True,False,True,6,1627.04
RZV05008,2024-04-20 20:40:00,Aile,Royal,46-60,Online Ödeme,İlkbahar,5,16156.15,9,3.9,True,False,False,1,1825.18
RZV05009,2024-04-20 20:53:00,Çift,Standart,18-25,Havale,İlkbahar,2,4534.42,11,3.4,True,False,False,1,860.1
RZV05010,2024-04-20 21:00:00,Arkadaş Grubu,Royal,36-45,Online Ödeme,İlkbahar,3,10017.06,19,4.7,True,True,True,1,2030.44
RZV05011,2024-04-20 21:24:00,Arkadaş Grubu,Royal,36-45,Nakit,İlkbahar,2,6569.08,16,4.0,True,True,True,0,1623.36
RZV05012,2024-04-20 21:28:00,Aile,Royal,26-35,Nakit,İlkbahar,5,16032.31,9,4.4,True,False,False,1,1175.17
RZV05013,2024-04-20 21:33:00,Aile,Standart,46-60,Nakit,İlkbahar,4,8473.65,6,3.7,True,True,False,0,972.58
RZV05014,2024-04-20 21:44:00,Aile,Ekonomik,26-35,Online Ödeme,İlkbahar,4,6594.15,9,3.4,True,True,False,2,561.81
RZV05015,2024-04-20 21:55:00,Çift,Ekonomik,18-25,Kredi Kartı,İlkbahar,2,3593.37,12,3.9,False,False,True,1,410.1
RZV05016,2024-04-20 22:26:00,Arkadaş Grubu,Ekonomik,36-45,Kredi Kartı,İlkbahar,2,2985.31,14,3.6,True,False,True,0,461.68
RZV05017,2024-04-20 22:46:00,Çift,Standart,46-60,Kredi Kartı,İlkbahar,2,4659.01,9,3.9,True,False,True,0,930.72
RZV05018,2024-04-21 10:04:00,Aile,Lüks,26-35,Online Ödeme,İlkbahar,4,14635.58,20,4.7,True,True,True,2,2554.64
RZV05019,2024-04-21 11:57:00,Arkadaş Grubu,Royal,18-25,Nakit,İlkbahar,3,8657.91,10,4.4,True,True,True,0,1433.08
RZV05020,2024-04-21 11:57:00,Çift,Standart,26-35,Kredi Kartı,İlkbahar,4,8328.72,13,3.7,True,False,False,2,844.45
RZV05021,2024-04-21 12:18:00,Çift,Standart,26-35,Kredi Kartı,İlkbahar,3,6018.87,13,3.7,False,False,True,1,860.23
RZV05022,2024-04-21 12:34:00,Çift,Lüks,60+,Nakit,İlkbahar,2,8457.65,12,4.8,True,False,False,1,1566.18
RZV05023,2024-04-21 12:51:00,Arkadaş Grubu,Ekonomik,36-45,Kredi Kartı,İlkbahar,4,7088.23,20,4.1,False,False,False,5,295.42
RZV05024,2024-04-21 12:52:00,Aile,Lüks,26-35,Kredi Kartı,İlkbahar,5,19331.07,17,4.4,True,False,True,0,2406.47
RZV05025,2024-04-21 12:59:00,Arkadaş Grubu,Royal,26-35,Kredi Kartı,İlkbahar,4,12850.01,8,4.8,True,True,True,0,1589.67
RZV05026,2024-04-21 13:12:00,Çift,Ekonomik,36-45,Kredi Kartı,İlkbahar,3,5006.03,13,3.5,True,True,False,1,424.31
RZV05027,2024-04-21 13:31:00,Aile,Lüks,26-35,Nakit,İlkbahar,3,12269.75,11,4.5,True,True,True,6,2567.44
RZV05028,2024-04-21 13:34:00,Çift,Ekonomik,36-45,Kredi Kartı,İlkbahar,2,3527.55,7,3.9,False,False,False,0,357.14
RZV05029,2024-04-21 14:04:00,Çift,Royal,26-35,Kredi Kartı,İlkbahar,3,8746.2,14,4.0,True,True,True,0,2137.22
RZV05030,2024-04-21 14:24:00,Aile,Ekonomik,26-35,Kredi Kartı,İlkbahar,3,4910.15,15,3.8,False,False,False,0,354.33
RZV05031,2024-04-21 14:54:00,Aile,Royal,36-45,Kredi Kartı,İlkbahar,4,12652.26,51,4.3,True,True,True,0,2118.12
RZV05032,2024-04-21 15:36:00,Aile,Royal,26-35,Online Ödeme,İlkbahar,4,13498.88,18,4.6,True,True,True,5,2022.68
RZV05033,2024-04-21 15:42:00,Çift,Standart,36-45,Kredi Kartı,İlkbahar,3,6841.15,23,3.7,True,False,False,0,966.41
RZV05034,2024-04-21 15:42:00,Aile,Lüks,36-45,Nakit,İlkbahar,4,16624.72,23,4.6,True,True,True,0,2261.19
RZV05035,2024-04-21 17:08:00,Aile,Standart,26-35,Kredi Kartı,İlkbahar,3,7056.87,38,3.9,False,False,True,6,1001.23
RZV05036,2024-04-21 17:40:00,Aile,Lüks,26-35,Nakit,İlkbahar,4,15652.75,26,4.5,True,True,False,0,1559.95
RZV05037,2024-04-21 17:45:00,Arkadaş Grubu,Lüks,26-35,Kredi Kartı,İlkbahar,3,12459.34,26,4.6,True,False,False,0,2030.51
RZV05038,2024-04-21 17:49:00,Tek Kişi,Lüks,26-35,Nakit,İlkbahar,2,7511.23,28,4.2,True,True,False,3,1676.95
RZV05039,2024-04-21 17:57:00,Çift,Royal,36-45,Kredi Kartı,İlkbahar,3,9016.92,23,4.1,True,True,True,2,1429.07
RZV05040,2024-04-21 18:19:00,Çift,Royal,36-45,Online Ödeme,İlkbahar,4,13012.3,17,3.8,True,True,False,1,2083.16
RZV05041,2024-04-21 18:24:00,Çift,Lüks,18-25,Nakit,İlkbahar,3,10705.8,15,4.5,True,False,True,1,2454.48
RZV05042,2024-04-21 19:27:00,Aile,Royal,26-35,Kredi Kartı,İlkbahar,4,11841.55,9,4.3,False,True,False,0,1224.89
RZV05043,2024-04-21 20:04:00,Çift,Lüks,36-45,Online Ödeme,İlkbahar,2,7867.2,9,5.0,True,True,False,2,1166.22
RZV05044,2024-04-21 20:05:00,Aile,Ekonomik,26-35,Online Ödeme,İlkbahar,4,6494.49,11,2.9,True,True,False,1,701.23
RZV05045,2024-04-21 20:52:00,Çift,Royal,46-60,Online Ödeme,İlkbahar,3,10054.46,6,4.2,True,True,False,0,1207.36
RZV05046,2024-04-21 20:52:00,Aile,Royal,18-25,Kredi Kartı,İlkbahar,4,13449.76,14,4.1,True,False,True,1,2160.32
RZV05047,2024-04-21 21:00:00,Aile,Lüks,26-35,Kredi Kartı,İlkbahar,4,15407.95,16,3.9,True,True,True,0,3316.38
RZV05048,2024-04-21 21:07:00,Çift,Standart,36-45,Online Ödeme,İlkbahar,3,6651.56,7,3.7,False,True,False,2,1011.78
RZV05049,2024-04-21 21:18:00,Aile,Royal,26-35,Online Ödeme,İlkbahar,4,12873.48,21,3.9,True,True,False,2,1557.57
RZV05050,2024-04-21 21:25:00,Aile,Ekonomik,36-45,Nakit,İlkbahar,4,6543.59,8,3.6,False,False,False,1,497.38
RZV05051,2024-04-21 22:14:00,Arkadaş Grubu,Royal,26-35,Online Ödeme,İlkbahar,2,5778.2,7,4.2,True,True,False,4,1217.39
RZV05052,2024-04-21 22:32:00,Aile,Lüks,46-60,Havale,İlkbahar,5,20200.83,11,4.1,True,True,False,0,2972.45
RZV05053,2024-04-21 22:33:00,Arkadaş Grubu,Royal,36-45,Online Ödeme,İlkbahar,2,6452.95,17,4.3,True,True,False,0,1390.74
RZV05054,2024-04-21 22:45:00,Tek Kişi,Standart,26-35,Kredi Kartı,İlkbahar,1,2087.79,12,4.6,False,False,False,1,469.91
RZV05055,2024-04-22 10:36:00,Arkadaş Grubu,Standart,36-45,Nakit,İlkbahar,3,7039.45,9,3.6,True,False,False,0,694.92
RZV05056,2024-04-22 10:48:00,Çift,Standart,36-45,Kredi Kartı,İlkbahar,3,6750.02,13,4.1,True,True,True,0,1410.55
RZV05057,2024-04-22 10:49:00,Aile,Royal,46-60,Nakit,İlkbahar,4,11670.25,8,4.6,True,False,True,0,2155.29
RZV05058,2024-04-22 10:52:00,Aile,Royal,18-25,Online Ödeme,İlkbahar,3,9520.97,15,4.2,True,True,True,7,1636.58
RZV05059,2024-04-22 10:56:00,Arkadaş Grubu,Lüks,36-45,Kredi Kartı,İlkbahar,3,10934.64,5,4.4,True,False,True,0,1678.62
RZV05060,2024-04-22 10:58:00,Çift,Royal,26-35,Kredi Kartı,İlkbahar,2,5870.77,7,4.9,True,False,False,3,1070.1
RZV05061,2024-04-22 11:21:00,Çift,Standart,26-35,Online Ödeme,İlkbahar,4,9412.5,6,4.4,False,False,True,2,1041.0
RZV05062,2024-04-22 11:26:00,Tek Kişi,Royal,26-35,Kredi Kartı,İlkbahar,2,6689.13,6,4.7,True,True,True,0,1257.94
RZV05063,2024-04-22 11:35:00,Arkadaş Grubu,Standart,26-35,Kredi Kartı,İlkbahar,3,6279.09,11,3.6,True,False,False,1,699.72
RZV05064,2024-04-22 11:49:00,Aile,Ekonomik,46-60,Kredi Kartı,İlkbahar,4,7165.03,8,3.2,True,False,False,0,399.65
RZV05065,2024-04-22 11:50:00,Aile,Standart,36-45,Kredi Kartı,İlkbahar,5,10425.36,16,3.3,True,False,False,0,1017.91
RZV05066,2024-04-22 12:12:00,Çift,Lüks,46-60,Online Ödeme,İlkbahar,2,7110.59,9,4.2,True,True,True,1,1842.29
RZV05067,2024-04-22 12:33:00,Çift,Ekonomik,46-60,Kredi Kartı,İlkbahar,2,3008.43,13,3.0,True,False,False,2,286.05
RZV05068,2024-04-22 12:41:00,Aile,Royal,26-35,Nakit,İlkbahar,4,11684.57,7,4.4,True,True,True,3,2037.84
RZV05069,2024-04-22 12:52:00,Çift,Lüks,26-35,Kredi Kartı,İlkbahar,4,15046.56,11,4.1,True,False,True,6,2133.95
RZV05070,2024-04-22 13:06:00,Arkadaş Grubu,Lüks,46-60,Kredi Kartı,İlkbahar,2,8358.42,14,4.2,True,False,True,0,2047.97
RZV05071,2024-04-22 14:23:00,Aile,Lüks,36-45,Kredi Kartı,İlkbahar,4,14605.85,19,4.2,True,False,True,3,1798.78
RZV05072,2024-04-22 14:39:00,Çift,Royal,60+,Kredi Kartı,İlkbahar,3,8991.38,23,4.1,True,False,False,1,1041.33
RZV05073,2024-04-22 15:07:00,Arkadaş Grubu,Royal,46-60,Online Ödeme,İlkbahar,3,9672.72,21,4.9,True,True,False,0,1222.65
RZV05074,2024-04-22 15:14:00,Çift,Lüks,26-35,Kredi Kartı,İlkbahar,2,7395.19,24,4.6,True,True,True,2,1578.91
RZV05075,2024-04-22 15:17:00,Arkadaş Grubu,Standart,26-35,Nakit,İlkbahar,4,9124.49,19,3.1,True,False,False,1,1186.28
RZV05076,2024-04-22 15:24:00,Aile,Royal,26-35,Nakit,İlkbahar,4,12152.64,23,4.1,True,True,False,1,1174.49
RZV05077,2024-04-22 15:51:00,Aile,Lüks,26-35,Kredi Kartı,İlkbahar,4,14465.05,23,4.1,True,True,True,1,2628.15
RZV05078,2024-04-22 15:57:00,Çift,Lüks,26-35,Online Ödeme,İlkbahar,2,8060.45,41,3.8,True,True,True,0,2159.33
RZV05079,2024-04-22 16:22:00,Çift,Royal,46-60,Kredi Kartı,İlkbahar,2,5577.31,23,4.0,True,True,False,2,1401.67
RZV05080,2024-04-22 16:47:00,Aile,Royal,36-45,Online Ödeme,İlkbahar,4,11808.31,31,4.0,True,False,True,5,1262.92
RZV05081,2024-04-22 16:50:00,Çift,Ekonomik,26-35,Online Ödeme,İlkbahar,2,3205.08,28,3.7,True,False,False,2,364.3
RZV05082,2024-04-22 17:41:00,Aile,Royal,36-45,Online Ödeme,İlkbahar,3,9162.79,26,4.5,True,True,True,0,2136.2
RZV05083,2024-04-22 17:48:00,Çift,Standart,26-35,Kredi Kartı,İlkbahar,4,9116.57,19,3.5,True,True,False,0,1273.4
RZV05084,2024-04-22 17:48:00,Aile,Lüks,26-35,Kredi Kartı,İlkbahar,3,11456.23,35,4.5,True,True,True,0,1668.08
RZV05085,2024-04-22 18:02:00,Çift,Lüks,36-45,Nakit,İlkbahar,2,7845.26,8,4.3,True,False,True,0,2101.73
RZV05086,2024-04-22 18:08:00,Çift,Lüks,36-45,Nakit,İlkbahar,3,11771.25,12,4.7,True,False,False,0,1966.41
RZV05087,2024-04-22 18:09:00,Aile,Royal,18-25,Online Ödeme,İlkbahar,5,15009.68,7,4.2,True,True,False,0,1783.38
RZV05088,2024-04-22 20:09:00,Çift,Standart,26-35,Online Ödeme,İlkbahar,2,4781.89,7,4.3,False,False,False,1,607.2
RZV05089,2024-04-22 20:35:00,Çift,Lüks,26-35,Nakit,İlkbahar,3,12603.02,14,4.3,True,True,True,2,1990.72
RZV05090,2024-04-22 20:41:00,Aile,Standart,26-35,Kredi Kartı,İlkbahar,3,6708.04,7,3.8,True,False,False,4,828.49
RZV05091,2024-04-22 20:55:00,Arkadaş Grubu,Standart,36-45,Online Ödeme,İlkbahar,2,4023.09,7,4.2,False,False,True,6,592.45
RZV05092,2024-04-22 21:15:00,Arkadaş Grubu,Standart,18-25,Online Ödeme,İlkbahar,2,4392.19,6,3.8,True,True,True,0,1033.87
RZV05093,2024-04-22 21:20:00,Çift,Royal,26-35,Online Ödeme,İlkbahar,4,11542.41,11,4.0,True,True,False,0,1653.71
RZV05094,2024-04-22 21:43:00,Çift,Royal,36-45,Kredi Kartı,İlkbahar,2,6139.32,6,4.1,True,False,True,0,1053.92
RZV05095,2024-04-22 21:43:00,Aile,Royal,36-45,Nakit,İlkbahar,3,8664.32,16,4.7,True,True,True,0,1973.15
RZV05096,2024-04-22 21:45:00,Çift,Royal,26-35,Kredi Kartı,İlkbahar,2,6411.15,11,3.8,True,False,True,1,1550.18
RZV05097,2024-04-22 21:51:00,Arkadaş Grubu,Royal,18-25,Kredi Kartı,İlkbahar,4,11286.18,7,4.1,True,True,True,1,2013.71
RZV05098,2024-04-22 22:10:00,Arkadaş Grubu,Royal,46-60,Kredi Kartı,İlkbahar,2,6718.47,11,4.5,True,True,False,0,1276.53
RZV05099,2024-04-22 22:46:00,Aile,Lüks,26-35,Havale,İlkbahar,4,14461.76,6,4.5,True,False,True,2,1859.71
RZV05100,2024-04-22 22:48:00,Aile,Standart,26-35,Kredi Kartı,İlkbahar,3,6812.07,13,4.3,False,True,False,6,954.15
RZV05101,2024-04-23 10:17:00,Aile,Royal,26-35,Kredi Kartı,İlkbahar,4,13347.4,10,4.1,True,True,True,0,1558.59
RZV05102,2024-04-23 11:22:00,Arkadaş Grubu,Lüks,36-45,Online Ödeme,İlkbahar,3,10967.62,6,4.6,True,True,True,0,2809.21
RZV05103,2024-04-23 11:35:00,Aile,Standart,36-45,Online Ödeme,İlkbahar,4,9564.36,6,4.2,True,True,True,5,1074.64
RZV05104,2024-04-23 11:50:00,Arkadaş Grubu,Royal,26-35,Online Ödeme,İlkbahar,2,6022.85,8,4.5,True,True,False,2,1377.22
RZV05105,2024-04-23 11:54:00,Aile,Royal,26-35,Online Ödeme,İlkbahar,4,13454.75,14,3.7,False,False,True,0,1055.19
RZV05106,2024-04-23 12:03:00,Çift,Ekonomik,26-35,Kredi Kartı,İlkbahar,2,3611.1,7,3.9,True,False,True,1,342.75
RZV05107,2024-04-23 12:34:00,Çift,Standart,26-35,Kredi Kartı,İlkbahar,2,4125.51,8,3.8,True,False,False,0,792.46
RZV05108,2024-04-23 12:49:00,Aile,Ekonomik,36-45,Havale,İlkbahar,3,5277.78,25,3.3,True,False,False,3,518.17
RZV05109,2024-04-23 13:05:00,Arkadaş Grubu,Lüks,26-35,Online Ödeme,İlkbahar,3,10841.8,8,4.3,True,True,False,1,1940.52
RZV05110,2024-04-23 13:06:00,Aile,Standart,36-45,Online Ödeme,İlkbahar,7,14557.44,6,3.6,False,False,True,1,1274.36
RZV05111,2024-04-23 13:07:00,Aile,Ekonomik,26-35,Kredi Kartı,İlkbahar,7,10589.33,16,3.2,True,False,False,0,537.64
RZV05112,2024-04-23 13:21:00,Çift,Standart,26-35,Kredi Kartı,İlkbahar,4,8195.51,6,4.2,True,True,True,1,1386.31
RZV05113,2024-04-23 13:59:00,Arkadaş Grubu,Lüks,18-25,Nakit,İlkbahar,3,11855.43,12,5.0,True,True,False,4,1348.28
RZV05114,2024-04-23 14:02:00,Çift,Standart,26-35,Kredi Kartı,İlkbahar,3,6533.01,19,3.8,True,False,False,2,613.27
RZV05115,2024-04-23 14:07:00,Çift,Lüks,18-25,Havale,İlkbahar,2,8148.05,35,4.7,True,True,False,5,1404.42
RZV05116,2024-04-23 14:36:00,Çift,Royal,46-60,Online Ödeme,İlkbahar,3,8929.53,21,4.6,False,True,False,1,1546.16
RZV05117,2024-04-23 15:09:00,Çift,Standart,26-35,Havale,İlkbahar,2,4812.39,22,3.5,True,False,False,8,854.57
RZV05118,2024-04-23 15:59:00,Aile,Standart,36-45,Online Ödeme,İlkbahar,4,8007.78,27,3.7,True,False,True,2,1047.91
RZV05119,2024-04-23 16:25:00,Aile,Royal,26-35,Online Ödeme,İlkbahar,5,14053.84,19,4.5,True,False,True,1,1984.34
RZV05120,2024-04-23 17:14:00,Çift,Royal,46-60,Havale,İlkbahar,2,6408.09,31,4.2,False,False,False,5,837.38
RZV05121,2024-04-23 17:24:00,Çift,Royal,36-45,Nakit,İlkbahar,2,6637.45,20,3.9,True,True,True,0,1563.12
RZV05122,2024-04-23 17:26:00,Aile,Lüks,26-35,Kredi Kartı,İlkbahar,7,28542.75,36,3.8,False,False,True,0,2329.19
RZV05123,2024-04-23 17:29:00,Arkadaş Grubu,Royal,36-45,Online Ödeme,İlkbahar,2,6147.45,26,4.4,True,True,False,7,885.11
RZV05124,2024-04-23 17:34:00,Arkadaş Grubu,Standart,18-25,Online Ödeme,İlkbahar,3,6295.93,46,3.3,True,False,False,0,785.77
RZV05125,2024-04-23 17:55:00,Tek Kişi,Royal,46-60,Havale,İlkbahar,2,5560.57,19,4.2,True,True,False,1,914.84
RZV05126,2024-04-23 18:13:00,Çift,Lüks,36-45,Online Ödeme,İlkbahar,3,11571.83,13,4.4,True,True,False,0,2237.58
RZV05127,2024-04-23 18:40:00,Arkadaş Grubu,Standart,26-35,Kredi Kartı,İlkbahar,3,6567.84,9,3.6,True,False,False,2,817.14
RZV05128,2024-04-23 19:01:00,Aile,Royal,46-60,Nakit,İlkbahar,3,8952.17,12,4.2,True,True,True,1,1388.49
RZV05129,2024-04-23 19:18:00,Çift,Standart,26-35,Kredi Kartı,İlkbahar,2,4468.7,7,4.0,False,False,False,2,703.89
RZV05130,2024-04-23 19:30:00,Çift,Standart,36-45,Kredi Kartı,İlkbahar,4,9202.71,8,4.5,False,False,False,2,869.91
RZV05131,2024-04-23 19:42:00,Aile,Royal,26-35,Kredi Kartı,İlkbahar,4,12814.99,13,3.9,True,False,False,2,1183.57
RZV05132,2024-04-23 19:55:00,Aile,Lüks,26-35,Kredi Kartı,İlkbahar,4,14670.82,7,4.3,True,True,True,1,1845.29
RZV05133,2024-04-23 20:04:00,Arkadaş Grubu,Standart,36-45,Kredi Kartı,İlkbahar,2,4475.07,12,3.6,True,True,False,0,575.95
RZV05134,2024-04-23 20:49:00,Çift,Royal,46-60,Kredi Kartı,İlkbahar,2,5727.29,8,4.3,True,False,True,0,1400.27
RZV05135,2024-04-23 21:00:00,Çift,Royal,18-25,Kredi Kartı,İlkbahar,4,11387.63,10,3.9,True,True,False,2,1635.72
RZV05136,2024-04-23 21:24:00,Çift,Standart,36-45,Havale,İlkbahar,2,4651.55,28,3.9,True,True,False,0,654.12
RZV05137,2024-04-23 21:42:00,Aile,Royal,36-45,Kredi Kartı,İlkbahar,4,12797.39,10,3.6,False,True,False,0,1300.29
RZV05138,2024-04-23 21:47:00,Çift,Standart,36-45,Online Ödeme,İlkbahar,2,4635.78,8,3.5,True,False,True,0,777.73
RZV05139,2024-04-23 22:10:00,Çift,Royal,26-35,Kredi Kartı,İlkbahar,3,8597.75,8,4.2,True,False,True,1,1893.66
RZV05140,2024-04-23 22:14:00,Çift,Lüks,26-35,Nakit,İlkbahar,4,16677.03,12,4.3,True,False,False,0,1806.62
RZV05141,2024-04-23 22:18:00,Aile,Royal,46-60,Kredi Kartı,İlkbahar,4,11415.99,8,4.4,True,True,True,2,1375.98
